date,author,likes,score,content
2018/12/25 3:28,小白狼D末,0,10,很棒！
2018/12/25 2:04,旺神奇,0,10,历史是最好的故事书
2018/12/25 1:09,辣条奆奆,0,10,我华夏传承不断，上下五千年
2018/12/25 0:40,5年高考3年模拟.,0,10,我吹爆！
2018/12/25 0:12,韚命军第三参谋,0,10,6666
2018/12/24 8:58,荷夜若棋,1,10,吹爆，特喜欢宫灯，希望自己也能有一个，无聊的时候可以和灯灵聊聊天什么的2333
2018/12/24 3:14,夏目爱菜,1,10,此生无悔入华夏，来世还在种花家
2018/12/24 2:53,唯月倾心,1,10,棒棒哒
2018/12/10 14:27,紫色の冰,2,10,命贱如蝼蚁 志韧似蒲草 只愿天下太平 众生平等  落入寻常百姓家
2018/12/10 6:58,#NAME?,0,10,中国
2018/12/24 18:06,博bobobo,0,10,守护强国之光！
2018/12/24 17:58,市民_李先生,0,10,从第一季追到第二季，每次都有惊喜。每次都有眼泪。我一大老爷们儿怎么就控ji不ji我自己
2018/12/24 17:16,老刘123,0,10,看过最棒的节目
2018/12/24 16:57,FloatingCloud1994,0,10,热爱历史，喜欢历史，一直很喜欢文言书籍，喜欢古代乐器，喜欢历代文化！回家我要去取郑州河博！！！！！！做一个合格的河南人！
2018/12/24 16:55,陆判啊,0,10,不用吹，国家宝藏嗨翻天
2018/12/24 16:52,浅角于渊,0,10,看完第三期给五星，本来前两期让我有点失望的，差点弃坑
2018/12/24 16:31,某法外制裁者,0,10,巨好看，我tm吹爆
2018/12/24 16:26,自寻苏梦海,0,10,牛逼
2018/12/24 16:18,熊猫233小可爱琦琦,0,10,我从这个节目，感受到了中华文明，感受到了对中国历史应有的尊重
2018/12/24 16:02,雷德王血虐巴尔坦星人,0,10,好看
2018/12/24 16:02,VentSilencieuse,0,10,不想说什么  对我来说就是满分
2018/12/24 15:49,永远的周星星,0,10,感受中华文化的悠久，感动中华文明的传承，感谢无数先辈的守护！
2018/12/24 15:39,Ct栗子,0,10,国家宝藏，不仅仅是这些文物 ，还有修复文物的匠人们和传承发扬中华文化的老先生们，还有那些为国家默默奉献的先生们，他们都是我们的国家宝藏。真的非常感谢《国家宝藏》希望这个节目可以一直延续下去（手动比心）
2018/12/24 15:36,皮卡不皮卡,0,10,回溯是为了更好地展望未来
2018/12/24 14:48,改一个超级长的id转运,0,10,文化不灭，国家永生
2018/12/24 14:40,刘昊然小李子我都要,0,10,不变的初心，不变的感人。
2018/12/24 14:37,我是张卤蛋,0,10,太棒啦
2018/12/24 14:22,贝利儿,0,10,这一季比上一季不管是舞台效果还是故事讲述，都更加精彩。观看的感觉很享受，简直欲罢不能，重复看了几次。简直太棒了！
2018/12/24 14:17,恶劣的狗,0,10,6666
2018/12/24 14:16,清修终南山,0,10,哈哈哈，终于第二季了
2018/12/24 14:03,烽火何时休,0,10,很棒，超级棒
2018/12/24 14:02,敖寺曼,0,10,必须给满分。
2018/12/24 14:01,我叫老谁,0,10,我大中国的文化是世界上最多彩的！！！！
2018/12/24 13:56,十代代代代,0,10,第三期的感覺回來了耶~~一二集感覺差點，第三集有了第一季的感覺~
2018/12/24 13:52,civens,0,10,不忘初心，第二季保留了第一季好的，又更优秀~民乐超级棒，故事编排也是越来越流畅有深意，发人深思！！
2018/12/24 13:44,魚_兒,0,10,足见匠心
2018/12/24 13:34,一剪你就笑,0,10,良心节目一希望一直办下去！
2018/12/24 13:29,HNILW,0,10,啊啊啊啊不会说什么，但是太好看了！！！
2018/12/24 13:17,阿烁咯,0,10,满分
2018/12/24 13:16,宁嘉禾,0,10,太强了，真的是用心就可以干得好
2018/12/24 13:12,亲爱的周先生,0,10,语言文字不足以说明这个节目的精彩！
2018/12/24 13:11,HW-Film-Company,0,10,太棒了
2018/12/24 12:57,裴央,0,10,文化不死，国家不灭。
2018/12/24 12:55,啊妮yo,0,10,希望这样有内容有内涵的节目继续做下去，祖国的花朵需要滋养，国家的历史不能被遗忘！
2018/12/24 12:43,初源之龙,0,10,好评
2018/12/24 12:36,十樣錦,0,10,第三期真的好看！
2018/12/24 12:31,溪水淙淙,0,10,很棒！进一步认识祖国！为祖国骄傲！生为国人，骄傲！
2018/12/24 12:08,世界没有魔术师,0,10,不错  让世界看到中国上下五千年的辉煌历史
2018/12/24 12:08,Now奕轩,0,10,真好（叉腰）（傲娇脸）
2018/12/24 12:01,海石,0,10,好看，知识点丰富，历史韵味浓厚，音乐好听，主持人讲得好
2018/12/24 12:00,哔哩bi哩哔li,0,10,"棒啊，棒呆~~~并且我最近天天唱京剧了,五音不全也无法阻止我唱，导致室友被逼疯。"
2018/12/24 11:47,扑鹿扑鹿,0,10,第二季依然高水平发挥，不愧是央视爸爸(? ??_??)?第三期太好看了，震撼。这是一档在弹幕里发爱国不显得矫情的节目，期待下一期，川博冲鸭！
2018/12/24 11:30,大静静5566,0,10,超级好看(??ω??)?
2018/12/24 11:07,女希氏,0,10,太好看了
2018/12/24 11:05,某neco,0,10,从第一季到第二季，真的如三娘所说，一点都没变；特别是第三集河北的三件国宝，真的戳到我了
2018/12/24 11:05,蛇皮好累好想退休,0,10,在现在这个传统文化式微的时候，我们需要更多这种节目，中国冲鸭
2018/12/24 11:02,Vlicd,0,10,这盛唐的音乐，太美了我的天哪
2018/12/24 10:30,每天喝五杯奶茶的顾岫,0,10,好看！这种有深度的节目！爱了
2018/12/24 10:29,名将唯羽,0,10,国家宝藏守护了那么多。那我也要守护这精彩绝伦的节目
2018/12/24 9:52,Kjdhve,0,10,这才是当今年轻人该看的
2018/12/24 9:27,一击♂,0,10,嘻嘻，想知道那0.1怎么扣的
2018/12/24 9:09,让叶丶,0,10,意犹未尽，感谢国家宝藏！
2018/12/24 8:56,薛虎和冯喵,0,10,看第一集的时候感觉和第一季没什么差别，觉得和我期待的有差距。但是还是忍不住一直追剧，后来越看越好看，觉得有大国风范，有工匠之心，有大唐盛世之风。
2018/12/24 8:42,MilesChow_ZZ,0,10,可以说，这个节目拉近了我们每个人与国宝的距离，让我们以中华民族独有的自信，触摸过去，感受强大。一件件国宝更，代表着我们民族文化过去的强盛，更代表着未来我们的伟大壮举！
2018/12/24 8:12,江南烟雨烟雨江南,0,10,超喜欢
2018/12/24 8:11,濯清涟502,0,10,国家宝藏太棒了，言语已经无法形容我对他的表白了。它不在是冰冷高傲的国宝，而是就在你面前，一个活灵活现的灵魂，一个真正的他。不过三娘大大，可以以后多请些实力派么，演技很重要哬。
2018/12/24 7:56,西柚不甜丿,0,10,真的好看！！！
2018/12/24 7:27,无码水印,0,10,好看，反正爱国，古人智慧牛比
2018/12/24 7:25,MikeL,0,10,河北博物院这一集真不错，演员演技上线，守护人都很靠谱，演奏演唱都很棒。满分好评！
2018/12/24 7:23,热可乐泡枸杞,0,10,啥都不想说，太好了qwq
2018/12/24 7:11,请叫我我辉哥哥哦,0,10,震撼，就俩字。叉会腰！！
2018/12/24 7:10,殷大亲传的辩论鬼才,0,10,弘扬民族精神，传承大国文化，铭记先辈历史，制作相当良心的一部人文历史纪录片，这背后的节目制作组的努力值得肯定，高三党可以说是看得相当开心啦~
2018/12/24 7:06,哎呦我会发光,0,10,国家宝藏这个节目真的太棒了，不光是让大家了解各种各样的文物还了解了文物背后的故事，让大家知道保护文物的意义，了解中国历史。每期必追！
2018/12/24 7:05,☆久见丶,0,10,从第一季追到第二季。没事干的时候就去一刷。对国家对国宝的认识从来没有直观过，民族自豪感油然而生。祖国伟大，人民伟大！中华民族生生不息。
2018/12/24 6:35,逸尘恋,0,10,神仙节目，满分给演员，还有想给的更多星给那些为文物付出的人们！
2018/12/24 6:30,旋木の海,0,10,和孩子一起看这个节目，孩子也在感叹着我们的先人们很厉害，感叹着他们的智慧。
2018/12/24 6:06,O甜豆嘎宝O,0,10,优秀！我伟大的祖国！
2018/12/24 5:34,芊芊夏日,0,10,身为华夏人，死为炎黄魂。
2018/12/24 5:30,1990suibozhuliu,0,10,好节目
2018/12/24 5:28,北曰子娴,0,10,唯一追的综艺节目！
2018/12/24 5:27,xjjiumozhi,0,10,超级赞的节目，一期比一期精彩。话说，那个筚篥乐器真的是超级超级有画面感，意境感，穿越感！期待甘肃，山东的演绎。对云南也很好奇，因为不大了解。
2018/12/24 5:27,翡冷翠时代,0,10,每次看都是满满的感动和自豪。这就是央视应该做的综艺。舞美、服装、道具、文案、音乐、表演，都是一等一的好。支持?(?? _ ?? ?)
2018/12/24 5:25,L呓只熊,0,10,很感动，我为我是中国人自豪
2018/12/24 5:09,土豆我就是一个土豆,0,10,超棒！！！！！！
2018/12/24 5:09,真的随便就好,0,10,看一次哭一场，谁不吃我国宝安利，我就给他jiou！！！！
2018/12/24 5:05,兰小君,0,10,吹爆河北这期！
2018/12/24 4:59,属猫的天蝎,0,10,国家宝藏真的太好看了，赏心悦目，中华上下五千年这么多件器物一件件讲下来也得讲好久好久，又给普通老百姓增添了文化底蕴，丰富文化知识，最主要的是我们以前有的，别人怎么也不可能有，这便是大国强国强有力的见证
2018/12/24 4:40,御凌啊,0,10,超棒！希望一直办下去！
2018/12/24 4:36,君子皮,0,10,我为我是炎黄子孙而感到自豪！yoooo，此生无悔入华夏
2018/12/24 4:34,韶光言语,0,10,精妙至极，恢宏大气。
2018/12/24 4:30,江東水師大都督,0,10,好看
2018/12/24 4:26,RX2333,0,10,好看
2018/12/24 4:20,星之印证,0,10,完美
2018/12/24 4:04,cc凌,0,10,增强民族自信
2018/12/24 4:04,Mint初淮,0,10,你去看看这国家，去看看她历经的千年沧桑
2018/12/24 3:58,纯洁白豆腐,0,10,中华泱泱五千年文化，我骄傲我是中国人。热爱这篇土地，爱我们的文化，这是我们的底蕴。
2018/12/24 3:47,帅哭的艾紫,0,10,感觉故事没有第一季生动了诶但是我还是很喜欢嘻嘻嘻，从看国家宝藏开始自己都变得喜欢去了解历史喜欢去博物馆了。。。
2018/12/24 3:31,_沧澜眷柳_,0,10,五星就完事了
2018/12/24 3:22,萌萌哒的菜花酱,0,10,剩下的0.1分呢？？？
2018/12/24 2:56,华木小丸子,0,10,好看，持续高能
2018/12/24 2:53,魂殇灬小千,0,10,震撼人心！叉会腰
2018/12/24 2:52,汉武大帝之唯汉独尊,0,10,我认为国家宝藏很提士气。有利于民族自豪感和国家荣誉感。同时这种寓教于乐的节目形式很吸引人，尤其是对年轻人来说。我看到有音乐剧，诗歌朗诵，乐器弹奏，舞蹈表演等等，这最让我喜欢了。当然对文物的解读也很棒。
2018/12/24 2:41,乐观い,0,10,第二季第三期，河北人看哭了。欢迎大家来冀博。
2018/12/24 2:37,qwq暖暖,0,10,一个很有意义的节目，能让人更直观的了解接触历史，接触上下五千年中华文化经典
2018/12/24 2:35,今年罗小黑更了几集,0,10,我爱这个节目
2018/12/24 2:31,保留那个吻,0,10,文化不灭，国家永生！
2018/12/24 2:29,瑾辰Rainy,0,10,现在唯一追的节目了，真好(▽)
2018/12/24 2:27,蜀魂ミ,0,10,希望这类节目越来越多(?_?)
2018/12/24 2:09,吃货阿尔法,0,10,每集都以不同的故事，视角来对文物的历史进行演绎，其中有许多老戏骨和好演员奉献了自己的精彩演技，而今世故事更是真实可敬，我要吹爆此节目的舞美和编剧
2018/12/24 1:45,sakura星落夕谷,0,10,理所当然的五星
2018/12/24 1:33,情非得爱,0,10,棒
2018/12/24 1:31,#NAME?,0,10,吹爆
2018/12/24 1:14,Ironman永恒之火,0,10,中华民族民族精神的奠基。
2018/12/24 1:03,羚羊王,0,10,好作品，继续看
2018/12/24 0:24,蹲在墙角的天才少女,0,10,好看(??ω??)?
2018/12/24 0:20,别丢掉了L,0,10,非常好，还能怎么表达词穷呢
2018/12/24 0:04,宅宅貓,0,10,自从国家宝藏开播以来感觉就像谈了一个远距离恋爱！心心念念的盼着每周播出的时刻，到了播出的当天那份激动欢喜的心一刻都停不下来！只想说一句一周的见面感觉时间好长啊！让我度日如年！
2018/12/23 16:58,被压死的怪叔叔,1,10,我语言表达并不丰富，但是看到这些国宝总给我穿越回历史的感觉，怎么说呢，感觉很自豪
2018/12/23 16:35,大猪蹄子卍,1,10,把哪0.1分还回来
2018/12/23 16:26,呼延远航,1,10,我们很年轻，上下不过5000年。
2018/12/23 16:24,一只打酱油的QAQ猫,1,10,吹爆国家宝藏！！！最爱的综艺，没有之一！！！
2018/12/23 16:19,旺角-乌蝇哥,1,10,感觉挺骄傲的，民族自信心！适合各个年龄段的人。点赞点赞
2018/12/23 15:02,凛冽万古存,1,10,流弊，这样的综艺节目才是中国应该有的综艺节目
2018/12/23 13:53,转身即是未来,1,10,国家宝藏让我认识到老祖宗给咱们留下的，才是顶级王道，以前一味被欧美文化狂洗，感谢央视爸爸出了如此高质量的好节目！希望线下能有属于咱们的汉服节日，不说了，买一套汉服和民国服去23333，得去省博物馆了
2018/12/23 5:23,陌上木,1,10,《国家宝藏》是很有意义的综艺节目，寓教于乐，让更多人更深刻的了解了我国的国宝及其背后的故事，让人感觉到它们不再是陈列在博物馆里冷冰冰的古代器物，而是浮现在人们眼前的生动的历史画面，很棒！
2018/12/23 2:40,我的高冷会发光i,1,10,我觉得这个可以当做纪录片来看了，不仅气势浩大，精致细美，而且生动形象，听老先生们娓娓道来，感受到了中国古文化的魅力，寓教于乐。
2018/12/17 14:28,嘘为术,0,10,超攒的
2018/12/23 23:06,Liya_8023,0,10,太好看了，每一期都看哭，海外党表示更想家了
2018/12/23 22:57,米斯特-胖达,0,8,一些地方为了渲染气氛，感性色彩过于浓厚，显得不够理性。从学术角度来说还有上升的空间，但是作为一个“亲民”的文化作品，可谓极佳。
2018/12/23 22:52,恪公子,0,10,这一期全是大招有点猛啊！
2018/12/23 22:34,唐白白丶,0,10,感谢国家宝藏！
2018/12/23 22:13,淡绘锦,0,10,很棒。
2018/12/23 20:54,寡人不说朕称孤,0,10,我生于华夏，我学以历史，我以汉而骄傲，我以中国而自豪
2018/12/23 20:02,QH_QYY,0,10,通过这个节目，我又学了好多历史知识，了解这些历史真的非常好！
2018/12/23 19:31,_羽殿下,0,10,好一句“文化不灭，国家永生”!看看现在追捧西方文化的后生，真是丢死人了。冬至没人知道，但是圣诞节还没到这些年轻人就已经计划怎么过，真可悲
2018/12/23 19:24,天晓得要注册什么昵称,0,10,没有看法，继续保持
2018/12/23 19:10,有人挎木剑做游侠,0,10,这个节目真的体现央视担当，是如今盛行的各种综艺里的一股清流。中华五千年文明源远流长博大精深绵延不绝，历史、文化、血脉、传承是中华民族心底深处最神圣的信仰，也是这个伟大民族最为自豪的信心底气。真棒！！！
2018/12/23 19:00,再冷也要脱,0,10,不想多说      这是个好的不能再好的节目     让我对我们自己的历史有了更深的了解
2018/12/23 18:48,德国苍蝇粉,0,10,感慨良多。无以临表。
2018/12/23 18:10,改名求成变欧皇,0,10,神综艺
2018/12/23 18:04,干杯就完事了,0,10,美的让人窒息！
2018/12/23 17:46,顺其自然gsh,0,10,非常好看，灿烂辉煌的中华文化
2018/12/23 17:26,梅林亚瑟,0,10,笔芯
2018/12/23 17:01,themorningsun_,0,10,看历史
2018/12/23 16:58,子桑栖,0,10,我爱国家宝藏！
2018/12/23 16:44,最爱千机匣,0,10,让我们能浅显的了解文物对于我们的意义
2018/12/23 16:34,怂怂Wuli小先森,0,10,超级良心的综艺节目
2018/12/23 16:29,喻温白,0,10,舞美进步了！！！有些一闪而过的国宝配色真的绝美。
2018/12/23 16:16,GFKER,0,10,太棒了，我非常敬佩的演员和我们伟大的历史文物相碰撞，一场感人至深激动人心的文化之旅。
2018/12/23 16:09,阿宅0007,0,10,太棒了
2018/12/23 16:00,飞莲启蓬,0,10,满分不提
2018/12/23 15:43,盾舞使我快乐,0,10,舞美一如既往的恢宏壮丽，震撼人心！选出的文物也意义非凡，看到泪目QAQ
2018/12/23 14:43,看花东陌,0,10,很喜欢这一期，比上一期更精致了
2018/12/23 14:27,_樱少_,0,10,此生无悔入华夏，来世还入种花家！
2018/12/23 14:11,银色小舞,0,10,真的很棒很用心很精彩，很深刻！从第一季开始追起，我就愿意每周刷几十，几百遍！学到了知识，学到了做人，学到了，很多～之前，从来没有好好的感受我们中华上下五千年的文化，今后，我，我的儿孙，都会好好尊重传承
2018/12/23 14:05,辅国将军尹,0,10,必须要支持一下！！
2018/12/23 12:42,小晓琉,0,10,星期天了，今天不更新得吗？
2018/12/23 12:31,故里繁襄,0,10,最棒的
2018/12/23 10:44,服气qaq,0,10,好看
2018/12/23 8:55,贰苟咂,0,10,自豪，惊叹。
2018/12/23 8:38,v空城c,0,10,从第一季到现在，很喜欢，每次看完都有种自豪感。
2018/12/23 7:02,墨色为秋,0,10,身为年青一代，我很喜欢这种有温度，有文化内涵的节目。期待我大云南的文物
2018/12/23 6:17,VSI,0,10,中华民族的文化，非常非常好的节目
2018/12/23 5:39,不语的1205,0,10,没话说，就是好！！！
2018/12/23 5:29,不知道是什么鬼东西大风暴,0,10,国家宝藏真的超好看的啊！超有意义的！
2018/12/23 4:29,无事退朝333,0,10,第二季成熟很多啊，看得完全停不下来！！
2018/12/23 1:57,翊熠熠,0,10,好的没话说
2018/12/22 23:52,回忆0607,0,10,非常喜欢
2018/12/22 18:22,第五s,0,10,感谢于导做出这样的节目
2018/12/22 17:59,巴拉莱卡_,0,10,"正面 积极!弹指间五千载飞转,不够看啊~~"
2018/12/22 16:29,辞话洛阳,0,10,第一季就很惊艳了，这一季更是爆用心，国宝前世今生的故事都很深刻，尽管沧海桑田，民族的根源不变，民族的精神不变，民族的传承不变，作为中国人很为我永远青春的国家骄傲，上下五千年，未来还有很长很长！
2018/12/22 16:26,花缈淼,0,10,超喜欢
2018/12/22 14:10,lirx,0,10,国之宝藏，吾之魂魄
2018/12/22 13:31,zbj2004,0,10,各个方面都是满分满分满分
2018/12/22 13:15,风继续吹7918,0,10,必须满分！
2018/12/22 12:58,交辉日月,0,10,中国必然胜利！
2018/12/22 9:49,过来papap,0,10,弘扬中华文化，涨知识，民族自豪感爆棚。
2018/12/22 7:14,ResseFinch,0,10,超级好看
2018/12/22 5:47,独行的猫爺,0,10,好看
2018/12/22 5:34,拣尽寒枝bkq,0,10,五星好评，承古人之创造，开时代之生面。
2018/12/22 4:52,97年古董先生,0,10,简直太棒了！！！
2018/12/22 3:54,幺幺桃,0,10,喜欢
2018/12/22 3:25,邪教少主,0,10,做为一个自身就很喜欢历史文化的文科生，我对【国家宝藏】的喜爱简直无以言表，不仅仅是国宝本身的魅力，同样是节目给了我巨大的惊喜，从第一期到现在，从来没有令我失望过。
2018/12/22 3:04,玄非orz,0,10,文案满分，诗词满分，前世今生故事满分
2018/12/22 2:24,辛苦了蜂蜜哦,0,10,李白是朗诵 把我情绪拉满
2018/12/21 23:31,你的腰在他的胸,0,10,很有意义的节目，一定要让更多人看到
2018/12/21 15:53,无敌最俊朗邹,0,10,天哪，李白草书《上阳台帖》前世传奇和今生故事都太好了！！！！他是谪仙人，亦是明月魂！！！！那几段文案还有诗真的太好了！！！！没文化的我就只能在心里默默的附和，对对对
2018/12/21 15:35,九六木,0,10,我还能说什么?太好看了！已推荐给家人 准备寒假回家后和家人一起守着电视看
2018/12/21 14:56,为何咏雪,0,10,文物宝藏不只是历史的载体，更是弘扬传统文化精神的最优媒介，希望各地方卫视也跟风开播，哪个省都有历史底蕴，都能传播颂扬，哪怕不是全国都能知道，最起码一个省一个市一个县的人会知道自己所在地的历史和文化！
2018/12/21 13:57,炸哭周,0,10,通过不一样的叙述方式为我们带来历史的另一面
2018/12/21 13:51,小艺哈哈,0,10,第二季，品质保证
2018/12/21 13:39,人困马乏,0,10,哭的稀里哗啦。
2018/12/21 13:17,易长安-M,0,10,从小有一个考古梦，也许现实中我与她距离很遥远，我会努力慢慢离她近一点
2018/12/21 13:06,Seniledemen,0,10,真的央视要用心想做一个节目无人企及。太震撼了
2018/12/21 12:48,世事皆好,0,10,好棒
2018/12/21 12:22,悲而无伤,0,10,不多说，强推
2018/12/21 11:48,夏夕繁,0,10,非常棒
2018/12/21 11:21,大萌雅,0,10,厉害
2018/12/21 9:48,PK不乱头型,0,10,三娘，第一季的九大馆长介绍和结束时馆长推荐宝藏不可扔掉啊，这是整个节目的主脉所在，反而在小剧场演员方面可以不用过于着力，整个节目最重要的还是其人文性和厚重感，一点个人建议，希望您能采纳。
2018/12/21 9:20,奏响天籁之音无丶结弦,0,10,继续支持国家宝藏！
2018/12/21 6:59,耸头们,0,10,真的很棒啊，看得又哭又笑！！
2018/12/21 6:10,以爱,0,10,作为一个从小就想学考古学历史的人，真的很喜欢中国的文化，真的很美，也真的谢谢《国家宝藏》这档节目。爱你们！
2018/12/21 5:14,舞雨天风h,0,10,满分！！！
2018/12/21 4:28,v宁v,0,10,ヾ(≧O≦)〃嗷~
2018/12/21 4:23,一叶雨歇,0,10,（点赞）
2018/12/21 2:42,小缘子啊,0,10,说实在的，第二季和第一季是一样好的，无论是质量还是播出效果，而且大家主要是来看国宝和国宝身后的故事的不是吗，就凭这始终如一的坚持，就值得给5星啊。
2018/12/21 1:59,蜀山亭,0,10,棒呆
2018/12/21 1:30,甘仙人,0,10,我不会夸 只想打5星！！！
2018/12/21 1:10,Z帝国少年,0,10,加油！
2018/12/17 9:07,龙樱luck,4,10,去过很多的博物馆，但是因为自身的知识水平有限，总有走马观花之憾，这样的节目可以让我们了解到每个文物背后的故事，中华的文化正是这样一点点的流传下来的，我们中国人有资格也应该为我们的文化自信！
2018/12/9 13:25,乌衣巷的小娘子,12,10,第二季第一期就惊呆了小宝宝我
2018/12/9 5:38,五戚3依然,12,10,胡吹一波，我大河北
2019/1/7 2:42,清明雨上白石溪,77,10,之前准备整季完结再评分的，国歌出来后就没必要了
2018/12/20 17:01,帅气的童酱,0,10,上下五千年的历史积淀
2018/12/20 16:13,李德博古,0,10,真的棒
2018/12/20 15:33,CJZCGmsl,0,10,上至黄发下至垂髫，无一不适合这部具有跨时代意义的纪录片..哦不...综艺！
2018/12/20 14:58,基腐宅的芫须,0,10,大国荣耀，东方古韵
2018/12/20 14:48,谢光沐我,0,10,我就说一句！为什么不是满分！！！
2018/12/20 14:05,coshoo,0,10,上下五千年，真的太棒了
2018/12/20 13:49,sato酱的面包渣Natsuki,0,10,千年文脉的传承，华夏上下五千年何其之大！国家宝藏犹如一根游走千年的丝，穿梭在时间和历史之中，呈现的是华夏浓浓的根基，是大国千年的文化自信，更是千年流转不变的传承( ????? )
2018/12/20 13:30,猫鼓,0,10,这个纪录片我永远珍藏
2018/12/20 13:03,田謀某,0,10,一直在等待，终于来了。
2018/12/20 11:58,干煸笋丝,0,10,我爱国家宝藏！！！
2018/12/20 10:56,一只小仙柚-,0,10,一如既往的棒！支持！
2018/12/20 10:49,巫山Mountain,0,10,这期，有笑也有泪，挺好的。感觉这一季节奏稍微变快了？
2018/12/20 10:43,俞言White,0,10,“我们有多年轻？”“上下五千年！”
2018/12/20 10:04,Absolute凝,0,10,此类节目可以让更多被埋没故事与国宝出现在大众眼前，很感谢《国家宝藏》系列节目让我开阔了视野
2018/12/20 8:52,梓珩恒,0,10,真的很喜欢。
2018/12/20 7:51,841073125,0,10,中国人的信仰
2018/12/20 7:11,洱海月映苍山雪,0,10,永远让人向往的神秘的历史。
2018/12/20 5:32,抽脸专业户,0,10,文化与历史的传承。
2018/12/20 3:33,樱花真美狗粮真甜,0,10,冲着这些国宝也要打五星
2018/12/19 5:21,yujmnh,1,10,据说有我们山东的心系情妇波。必须五星
2018/12/19 18:04,Elenry,0,10,无需多费口舌评价，这片子就是解释我们为什么是我们。就这么简单，心里产生共鸣也是因为如此。
2018/12/19 16:16,夏夏夏夏言,0,10,那些为文物保护默默无闻贡献着的人也都是我们国家宝贵的财富。
2018/12/19 16:15,吾爱君知,0,10,震撼
2018/12/19 14:55,茶丶语,0,10,中国的历史与血亲的见证
2018/12/19 13:31,行者余修,0,10,我们很年轻，上下五千年
2018/12/19 13:28,十火GrandMaster,0,10,哈哈哈 很好很喜欢。。。
2018/12/19 13:10,中二不深刻,0,10,举头望明月 低头思故乡
2018/12/19 12:52,嗨我叫磨叽,0,10,啊啊啊啊表白我央视爸爸，表白各大博物馆，希望能一直做下去，看一集哭一集~太有意义了~
2018/12/19 12:52,邓某某dwt,0,10,我认为最棒的综艺！
2018/12/19 12:40,音希无隅,0,10,二季前再刷一季，二季的舞美更棒棒啦！就瞅着二季过日子了。
2018/12/19 11:51,路飞的一块腹肌,0,10,内心的热爱
2018/12/19 10:25,樱花树下的小柠檬,0,10,必须五星
2018/12/19 9:22,凰紫东来,0,10,好看，感动。中国必然胜利！
2018/12/19 9:17,總攻大法好,0,10,真的很令人感动
2018/12/19 4:51,请叫我Erwin,0,10,超级棒
2018/12/19 4:28,顾明曦,0,10,从第一季就开始追的综艺节目 每一期都很精彩
2018/12/19 3:49,需要消耗9个硬币,0,10,好喜欢国家宝藏呀qnq
2018/12/19 2:50,颜姑娘hi,0,10,很激动，每每看完都想哭
2018/12/19 2:39,MRhuge,0,10,特别棒，特别喜欢
2018/12/19 1:30,浦岛太郎R,0,8,好
2018/12/19 1:24,Jamesteve,0,10,五星没得说，看到这个节目燃起了我对祖国的热爱，叉腰，我是中国人，我自豪！
2018/12/19 1:17,淡淡弹弹的蛋蛋,0,10,这个绝对满分。。。
2018/12/19 0:40,此生惟愿疏与朗,0,10,第一集的翟萌萌太可爱啦！这一季服饰什么的严谨了好多，配乐依旧是央视爸爸！厉害！
2018/12/18 13:14,我的ID被和谐了,1,10,有空给我的学生看看
2018/12/18 11:44,true0210,1,10,才刚看，但是不得不说很激励我，感觉自豪感直线上升，也明白许多。感悟了许多！
2018/12/18 2:07,左耳以陈,1,10,国家宝藏这样的节目，应该多做一点
2018/12/17 12:07,lokij,2,10,好看好看，除了继承了第一季的优点，还增加了手机看国宝等有趣的环节，使这个节目变得更加多样化了
2018/12/17 6:01,視顏值如糞土,2,10,这种好节目希望一直办下去。
2018/12/18 17:32,我永远爱南小鸟,0,10,看了专访，三娘说会看弹幕的和评论，我想问问大家都很感兴趣的，什么时候出周边！！！
2018/12/18 17:19,衫茶酱,0,10,非常有意义的节目，不仅能够更好地了解到我们国家的历史，更是能够深刻体会到优秀的中华传统文化和民族精神！
2018/12/18 16:45,南栀九青,0,10,感谢国家宝藏感谢央视，让我们看到一下了这个棒的综艺，让我们重新被自己的历史所震撼和感动，也请了很多很棒的演员来诠释我们的国宝！喜欢样式雷！表白谪仙人李白！乾隆出来挨打！哪都有你！我太白的字呀！
2018/12/18 16:11,DBoom,0,10,通过节目和小剧场，深刻的感受到每一件国宝的背后的历史，有让人震撼的、骄傲的，有令人惊叹的，自豪的，有使人感动的，惋惜的，无论哪一种心境都是历史带来的最宝贵的感情。节目做得很棒！
2018/12/18 15:17,悠哉的柚子,0,10,从第一季开播起就一直追番，还时不时温习知识。且一贯保持我先看直播后刷弹幕的习惯，并且期待下一期。最后的收获远比已经知道东西多更多，最重要的依然是最浓厚的前世传奇，以及他所延续的今生故事。盼国宝更好！
2018/12/18 13:51,蒋白酱,0,10,超喜欢这一档节目！
2018/12/18 13:18,芜岸,0,10,我很骄傲我是中国人，我很骄傲我生活在这片土地上。中华五千年的文明，展露在世界面前的只是冰山一角，感谢国家宝藏这个节目，让我们更进一步的去了解那些曾经震撼于世的文化，让我们更对中华民族的自豪感油然而生。
2018/12/18 13:14,简单丶小坑,0,10,千年沉淀，百世传承。
2018/12/18 12:33,铜雀楼的言美人,0,10,太美了，一看就泪目
2018/12/18 12:31,哦哟V哦呦,0,10,与时俱进的同时我们不能忘记自己的根脉，也不能忘去岁月静好是有人背负着历史前行！！
2018/12/18 12:27,樊花似雪,0,10,五星好评，不解释。
2018/12/18 12:13,陌筱舟,0,10,央视爸爸的水准真的无人能比，最新的一期广东博物馆，真的太棒了！！！
2018/12/18 12:09,Kotokoy,0,10,很有意义的一档节目！
